id,datetime,uuid,index,ambienttemperatue,bearingshafttemperature,blade1pitchangle,blade2pitchangle,blade3pitchangle,controlboxtemperature,gearboxbearingtemperature,gearboxoiltemperature,generatorrpm,generatorwinding1temperature,generatorwinding2temperature,hubtemperature,mainboxtemperature,nacelleposition,reactivepower,rotorrpm,turbinestatus,wtg,winddirection,windspeed,activepower
81805,2024-05-07 03:48:27.383174,745f002c-ce36-43da-9301-a1a887b1548f,16348,23.14041111111111,39.235224375,1.5488187947368417,2.1170857684210524,2.1170857684210524,0.0,56.049032,51.328897777777776,1030.0311333333332,51.68524744444444,50.91752011111111,32.00723125,32.19882675,166.0,10.47570594210526,9.237541,2.0,G01,166.0,3.4479366842105263,50.68524638947368
81806,2024-05-07 03:49:27.455608,d54a87b7-4988-416e-91d3-bb0611bf314a,16349,23.1764825,39.18808829999999,1.4421724111111114,2.010894683333333,2.010894683333333,0.0,55.4716017,50.9897452,1030.17841,51.0334836,50.2820608,32.0082408,32.1,166.0,14.634487805555557,9.2376274,2.0,G01,166.0,3.548749794444445,75.56504133333334
81807,2024-05-07 03:50:27.528394,91f27bab-93be-4d54-be9e-0e883dbdb81a,16350,23.373725666666665,39.125624,0.5395708315263157,1.1091618036842104,1.1091618036842104,0.0,56.58128637500001,50.967918,1030.2365777777777,50.71299366666668,49.97943311111111,32.010238625,32.024686875,166.0,30.36179310526316,9.236637833333337,2.0,G01,166.0,4.280862989473684,154.08905789473687
81808,2024-05-07 03:51:27.599369,9854b763-dc25-4e22-9d00-30b217840748,16351,23.367105,39.090832375,0.195619755,0.7650726764705882,0.7650726764705882,0.0,57.8023845,51.14396977777778,1030.2110666666667,50.84698388888889,50.115498,32.01186575,32.020269,166.0,35.22796405882353,9.242926444444445,2.0,G01,166.0,4.4803822,175.0425747058823
81809,2024-05-07 03:52:27.671993,14becccf-5c8d-4ea5-9f29-f56c319e2d87,16352,23.374794999999995,39.046761625,0.4714784847368422,1.039936394736842,1.039936394736842,0.0,57.65994587500001,51.184380777777776,1030.0773666666666,50.74434911111111,50.00768722222222,32.01343287499999,32.0625,169.0,30.379432315789472,9.232652333333334,2.0,G01,169.0,4.533336605263156,149.69549105263158
81810,2024-05-07 03:53:27.727235,916a1892-d9f0-4f4b-af93-6e173483336d,16353,23.540994,39.03070440000001,0.7162471421052631,1.284855757894737,1.284855757894737,0.0,57.23268579999999,51.0904059,1030.03977,50.5369037,49.8032861,32.021361600000006,32.118739,169.0,26.44615821052632,9.23505055,2.0,G01,169.0,4.332620905263158,128.35648631578948
81811,2024-05-07 03:54:27.799056,a818792b-4809-4df6-9089-b6ae7a61644e,16354,23.589284875,39.001449666666666,1.0764447866666669,1.6457212666666663,1.6457212666666663,0.0,56.30643800000001,50.8860425,1029.8556875,50.200670125,49.47872699999999,32.009651500000004,32.125,173.71428571428572,21.228445722222222,9.237876875,2.0,G01,173.71428571428572,4.071094327777779,105.75364122222224
81812,2024-05-07 03:55:27.859196,cdd89eee-70c8-47d7-b036-f25ce2b2ed26,16355,23.726147,38.95331093333333,1.1908233689473684,1.758675773684211,1.758675773684211,0.0,56.00496986666666,50.7775709375,1030.03945,49.981047,49.2558850625,32.01759453333333,32.175,178.0,19.08210405263157,9.2466415625,2.0,G01,178.0,3.899005057894736,95.03335310526316
81813,2024-05-07 03:56:27.929385,28f08fa2-4264-4da4-93b7-0a0e68cca9ff,16356,23.833897777777786,38.91362877777778,1.5459170105263158,2.114847257894737,2.114847257894737,0.0,55.44372938888888,50.55735166666667,1029.9421388888886,49.7237635,49.00461383333332,32.03112138888889,32.224091111111115,178.0,10.018264488894738,9.238970444444442,2.0,G01,178.0,3.585952457894737,50.2596154894737
81814,2024-05-07 03:57:27.951287,6b956302-4a78-4342-a59d-b37e41e5f7fe,16357,23.9673322,38.671572375,21.619576268666663,21.809160466666665,21.809160466666665,0.0,53.71994,49.727486600000006,412.3764866,49.3037058,48.62485350000001,32.015805500000006,32.671875,177.25,-5.971879777777778,3.70465406,2.0,G01,177.25,2.917516527777777,-4.4637965555555565
81815,2024-05-07 03:58:28.010859,ef1bc412-e9e2-4e1d-ba9b-78d42c17e92b,16358,24.1854703,38.17549,24.46690246666667,24.46608188666667,24.46608188666667,0.0,52.4859359,49.5325265,342.5331005,48.7415576,48.1932854,31.887157599999995,33.831536,170.0,-9.838621368421055,3.0196976060000003,2.0,G01,170.0,3.2070262210526312,-6.131654521052631
81816,2024-05-07 03:59:28.047232,ef3f2847-f3e1-41cc-b7c5-f36d5f3a933f,16359,24.62731644444445,38.45471675,3.1378348166666665,3.4222383833333336,3.4222383833333336,0.0,54.65323725,50.80064511111111,1036.8488888888887,47.08452088888888,46.728151888888895,32.01808425,34.382810625000005,166.0,-0.3022639611111108,9.301846333333332,3.0,G01,166.0,3.2102998388888886,24.533109572222227
81817,2024-05-07 04:00:28.110693,2635b5fb-67bf-4e22-b951-1d106c533b59,16360,24.84442344444445,38.68109525,1.022363463,1.592213564,1.592213564,0.0,56.361967125,51.53867922222222,1030.0436111111112,48.75545055555556,48.23166344444446,32.265443125,33.7265625,166.0,20.19692652,9.23779477777778,2.0,G01,166.0,3.784524805,101.7223675263158
81818,2024-05-07 04:01:28.143335,acb664d7-f9de-4b9e-8c74-b85f558e9d4d,16361,24.940291,38.80353785714287,1.0014213805882353,1.5714274511764703,1.5714274511764703,0.0,57.37095985714286,51.85346137500001,1030.5032125,50.935026500000006,50.224948625,32.966020428571426,33.5390625,166.0,21.457318176470583,9.2445125625,2.0,G01,166.0,3.5814057,110.32365364705883
81819,2024-05-07 04:02:28.210746,1208d543-1f65-4557-81f6-a3f5857b1854,16362,25.0162257,38.9131305,0.6211047064705884,1.1901841700000002,1.1901841700000002,0.0,57.6164795,51.6323836,1029.9888,51.7796115,50.99494650000001,32.9855319,33.65277777777778,158.125,28.829457235294115,9.23746555,2.0,G01,158.125,3.964099847058824,136.1326797647059
81820,2024-05-07 04:03:28.282969,84a31f7e-128c-4978-8375-bdb4bb1f2907,16363,25.00365133333333,38.94869283333333,0.576582839,1.1454100438947366,1.1454100438947366,0.0,57.68492616666668,51.62973388888889,1029.9288833333333,51.98203666666666,51.189905500000016,32.99416372222221,33.81443422222222,166.75,26.98603652105264,9.232559666666669,2.0,G01,166.75,3.940663021052632,139.74858159368424
81821,2024-05-07 04:04:28.318696,52d3aa94-ffcf-4f8d-8cd5-da5a86961a1f,16364,25.1743924,38.99438829999999,0.4515865011111112,1.0224090955555556,1.0224090955555556,0.0,58.04937749999999,51.69766679999999,1030.19807,52.1948525,51.4002502,32.99618499999999,34.050135600000004,157.0,31.89908325,9.23813505,2.0,G01,157.0,3.959916433333333,158.2614127777778
81822,2024-05-07 04:05:28.379341,c630c132-b1e6-4421-84e4-e74cad35407d,16365,25.54341666666667,39.020129777777775,0.1747543566842105,0.7436544144210526,0.7436544144210526,0.0,58.42086877777778,51.79227044444443,1029.8260111111113,52.44725966666667,51.66260311111111,32.996185,34.35964911111111,163.0,35.591681736842105,9.228971888888893,2.0,G01,163.0,4.188384063157893,181.10530736842105
81823,2024-05-07 04:06:28.427096,6661bf7a-4cba-4922-ba68-d9074154839f,16366,25.45227955555556,39.06675855555555,-0.8307132711499999,-0.0651817808333333,-0.0651817808333333,0.0,60.01113055555556,52.12366088888889,1118.818511111111,53.26761466666667,52.48896888888889,32.996185,34.645833333333336,159.4,79.68894484999998,10.027283333333337,2.0,G01,159.4,5.291799840000001,383.35599526315787
81824,2024-05-07 04:07:28.499065,23246939-6b74-43c5-a3a3-a6737385bf08,16367,25.696748125000006,39.20109650000001,-0.388990342625,0.18072668875,0.18072668875,0.0,60.81091974999999,52.716166375,1071.3613125,54.70953175,53.98282975,32.996185,35.029593500000004,158.5,61.70391594444445,9.617046375,2.0,G01,158.5,4.835983194444447,294.19284694444445
81825,2024-05-07 04:08:28.572707,f2580c2e-47d8-4367-a410-926f6a82ec72,16368,25.9189544,39.21945666666667,-0.3996739805625,0.169467262125,0.169467262125,0.0,60.762832888888894,53.05886250000001,1052.86161,55.0363261,54.2811583,32.996185,35.4375,161.8,54.55156888235293,9.43477515,2.0,G01,161.8,4.655140929411765,274.6503588235296
81826,2024-05-07 04:09:28.630691,c1ef691b-c9be-4a1d-a40f-38bc5df59b95,16369,25.832865625,39.30618757142857,-0.8360008808823529,-0.2631672067647059,-0.2631672067647059,0.0,61.807860857142856,53.36443825,1169.4541875,55.804579,55.05167025,32.996185,35.7421875,154.6,93.32998050000002,10.49521925,2.0,G01,154.6,5.510479805,461.8418745
81827,2024-05-07 04:10:28.671151,ba5573d4-f326-4c3d-95f3-b625244d8a2d,16370,26.1186659,39.5565213,-0.6657324727777778,-0.0981602050526316,-0.0981602050526316,0.0,63.2441548,54.1642615,1163.0650599999994,57.84459030000001,57.15367819999999,32.996185,36.03196422222223,157.0,88.38806899999996,10.417531899999998,2.0,G01,157.0,5.40574725263158,438.41871
81828,2024-05-07 04:11:28.733594,73a4568a-6397-4cce-98d9-1545eb1ecbd4,16371,26.249013,39.65252125,-0.9357712885714288,-0.3654400807142856,-0.3654400807142856,0.0,63.51556712499999,54.64962566666666,1157.772188888889,58.600697777777775,57.86450877777778,32.996185,36.352115000000005,168.14285714285714,106.46957094117649,10.381696444444444,2.0,G01,168.14285714285714,5.80542331764706,535.8356458823529
81829,2024-05-07 04:12:28.806128,d2221efc-19bd-4356-9953-39a2baec9678,16372,26.26934511111111,39.729898,-0.9426840974444444,-0.326069607,-0.326069607,0.0,63.923722625,55.26479044444444,1108.8121333333331,59.45369911111111,58.720850555555565,32.996185,36.63255025,164.8,85.4823107894737,9.933280777777776,2.0,G01,164.8,5.3046892631578935,418.37851947368415
81830,2024-05-07 04:13:28.878289,529c1683-0dee-462b-9ace-76998bc7ccab,16373,26.596967100000004,39.7866927,-0.6443029955428573,-0.1048095831333333,-0.1048095831333333,0.0,64.201888,55.521511100000005,1202.09947,59.93187370000001,59.1783172,32.99618499999999,36.9625,154.0,99.58507888888892,10.788450999999998,2.0,G01,154.0,5.6095776000000015,499.4158944444445
81831,2024-05-07 04:14:28.937489,d32627f4-455a-4ab2-82a9-4f13233284c8,16374,26.552694,39.94100937499999,-0.6217528776666666,-0.0815007753157894,-0.0815007753157894,0.0,64.255521125,56.13845655555557,1070.1082666666666,60.84351,60.11956877777778,32.996185,37.25788,164.16666666666666,71.3529093,9.600158944444445,2.0,G01,164.16666666666666,5.214159834999999,349.7364695
81832,2024-05-07 04:15:29.007245,069a2c0c-c0ff-4220-8522-a1999a299af9,16375,26.846696,39.86373925,-0.6615111256666667,-0.1302259711764707,-0.1302259711764707,0.0,63.770916375,56.22875244444445,1061.8640888888888,60.36498677777778,59.586384,32.996185,37.5062625,160.0,66.63732284210525,9.513275666666669,2.0,G01,160.0,5.194141942105263,328.68830621052626
81833,2024-05-07 04:16:29.030837,1fbfb542-84cd-436d-a15f-d156b036c2ec,16376,27.2471446,39.90999909999999,-0.9260602139999998,-0.3551259702857143,-0.3551259702857143,0.0,64.31175850000001,56.4427272,1169.8777300000002,60.6537665,59.86658220000002,32.99618499999999,37.7604037,161.8,100.94862670588232,10.479254700000002,2.0,G01,161.8,5.662976211764708,499.1898117647059
81834,2024-05-07 04:17:29.051280,fe40b682-18bf-454b-9234-81fe69e00275,16377,27.360054625,40.041654666666666,-0.6802709013333333,-0.10957667,-0.10957667,0.0,65.07316433333334,56.952580000000005,1123.15255,61.45767112500001,60.6974535,32.996185,37.9592425,172.0,85.13369480555556,10.0634735625,2.0,G01,172.0,5.484666500000001,407.9865316666666
81835,2024-05-07 04:18:29.124144,04269dc3-6b81-441f-a5ac-43bc106974e9,16378,27.2686492,40.06936879999999,-1.0095618033333331,-0.4396687364166667,-0.4396687364166667,0.0,65.19615429999999,57.2072294,1155.91745,61.8232144,61.0611018,32.99618499999999,38.1372391,162.5,94.7822663125,10.3579088,2.0,G01,162.5,5.885249775000001,469.322748125
81836,2024-05-07 04:19:29.167237,9d2a8210-d20b-45e0-8f1b-57e7f7257b5d,16379,27.2781409,40.150160375,-0.8434170721666666,-0.2747876592777778,-0.2747876592777778,0.0,65.586961875,57.502805200000005,1178.5704,62.21600279999999,61.4646125,32.996185,38.327858500000005,160.375,99.73507215789476,10.5780254,2.0,G01,160.375,5.812047226315792,493.9782178947369
81837,2024-05-07 04:20:29.240345,f6897a13-e26e-443d-ad6c-3f7d3f47dc53,16380,27.536410333333336,40.52253375000001,-1.108952490625,-0.5355727053846154,-0.5355727053846154,0.0,67.96957437500001,58.201118555555546,1371.2220000000002,64.27158933333334,63.58346299999999,32.9992885,38.41406875,166.0,145.55915968421056,12.293379777777776,2.0,G01,166.0,6.3590155210526325,725.6499610526315
81838,2024-05-07 04:21:29.312668,ed764973-b142-48e4-8458-73a64486203e,16381,27.882995,40.959615625,-0.8683455652812501,-0.3198107828749999,-0.3198107828749999,0.0,68.14997625,58.52759144444445,1238.4256333333333,66.07732611111112,65.47169055555557,33.00523925,38.480460625,170.66666666666666,124.75947672222225,11.088779055555555,2.0,G01,170.66666666666666,5.8331942,603.4599327777779
81839,2024-05-07 04:22:29.333716,34532ba8-d7ac-4af6-b9a4-9b3935266cc2,16382,27.96618611111111,40.96983111111112,-0.965333591875,-0.40417597625,-0.40417597625,0.0,65.78579955555557,56.87974577777778,1264.6381333333334,66.11087677777779,65.4436211111111,33.00403500000001,38.451388888888886,176.8,122.03946905263156,11.317009666666666,2.0,G01,176.8,6.135289268421054,623.0417452631577
81840,2024-05-07 04:23:29.391276,24a972ae-d08a-4b75-bf6f-842ffa9bd1d1,16383,28.02552177777777,41.013061,-1.0654657966666667,-0.4960726255555555,-0.4960726255555555,0.0,64.60829585714285,55.72473311111112,1240.276511111111,66.01330655555556,65.32697900000001,33.005196999999995,38.4375,177.0,123.65898833333333,11.122718888888889,2.0,G01,177.0,6.0650386,608.0305622222222
81841,2024-05-07 04:24:29.427622,50d8f761-974d-4bfc-a945-4eb481d1c947,16384,28.09032733333333,41.10109425,-1.089722220588235,-0.4780729207333334,-0.4780729207333334,0.0,64.37646525000001,55.286494777777776,1259.4895555555556,66.45237733333333,65.7861151111111,33.006865875,38.460940375,167.28571428571428,143.02561284210526,11.273674111111117,2.0,G01,167.28571428571428,6.143762915789473,721.9331342105264
81842,2024-05-07 04:25:29.500773,b63c1bc2-006e-473a-8f32-dbe436decf26,16385,28.386664444444445,41.44659600000001,-1.0457884611111108,-0.3983800776470589,-0.3983800776470589,0.0,66.75798444444446,56.91135411111111,1363.942933333333,67.74469388888889,67.11758666666668,33.01152477777778,38.70804777777778,165.25,160.46352268421052,12.21207288888889,2.0,G01,165.25,6.873347115789473,807.9491899999998
81843,2024-05-07 04:26:29.551317,29b915ca-8bdd-4eb3-b93c-7a7a85959384,16386,28.43606066666667,41.877188875,-1.0395249515294118,-0.297839286,-0.297839286,0.0,69.03513249999999,58.55555955555556,1426.9769444444446,70.18252066666668,69.57768555555556,33.566975750000005,39.015614,169.42857142857142,182.9904447222221,12.778113777777774,2.0,G01,169.42857142857142,6.822627438888887,889.7837838888888
81844,2024-05-07 04:27:29.623795,4ea3592f-ed52-4ea8-8652-d375a637fe07,16387,28.6806275,42.2074903,-1.0560606742105263,-0.4717297245263157,-0.4717297245263157,0.0,69.11774700000001,59.01771879999999,1359.61241,71.62740249999997,71.02420620000002,33.98195510000001,39.3373497,170.0,156.47744000000003,12.181872899999998,2.0,G01,170.0,6.423378763157895,791.305597368421
81845,2024-05-07 04:28:29.692101,0b436029-40f5-4b79-9b67-29e2349d9ec5,16388,28.660823,42.207642125,-1.1087442289999996,-0.4906527768421053,-0.4906527768421053,0.0,66.93947800000001,57.52235799999999,1315.3099555555557,71.70158611111111,71.05302655555556,33.98813199999999,39.3203125,164.8,157.50897105,11.764499666666666,2.0,G01,164.8,6.415469790000001,783.4905531578949
81846,2024-05-07 04:29:29.746346,c1ed1ac5-d3e2-4102-8df3-c174c58e190d,16389,28.481859,42.340184,-0.7729653893333334,-0.2389233605384615,-0.2389233605384615,0.0,65.72956522222222,56.71033630000001,1212.50022,71.65057840000001,71.0213729,33.99600488888888,39.3125,157.0,126.76294805555555,10.88052365,2.0,G01,157.0,5.870288744444443,609.2146011111108
81847,2024-05-07 04:30:29.807191,53f36066-56bf-4a5d-9c43-cf2d0a28254e,16390,28.676685888888887,42.0701855,-1.0499760247058827,-0.500430075,-0.500430075,0.0,63.7235515,55.53906411111112,1218.0826555555557,69.92714555555554,69.20608566666667,33.99557722222223,39.34024488888889,160.0,107.59472,10.92652522222222,2.0,G01,160.0,5.980783968421052,543.4041263157895
81848,2024-05-07 04:31:29.858828,5b4f61ff-13d7-43a3-9302-ca6c6d03b867,16391,28.99536155555556,41.94600866666667,-0.7462268607857142,-0.1724986507692308,-0.1724986507692308,0.0,63.32832533333333,55.33756222222221,1159.4474,68.83944655555554,68.10196244444444,33.995307749999995,39.4970525,156.14285714285714,88.061032875,10.401822999999998,2.0,G01,156.14285714285714,5.77128111875,445.188928125
81849,2024-05-07 04:32:29.892292,91ddcd99-f32f-46ad-946c-f6e5bd1bed43,16392,28.792476500000006,41.9854932,-0.7844214802142856,-0.2422742442857143,-0.2422742442857143,0.0,65.15619170000001,56.5619007,1169.59522,68.726148,68.02011350000001,33.996185,39.82142857142857,163.0,97.9668412631579,10.50873465,2.0,G01,163.0,5.80608392631579,485.92187315789465
81850,2024-05-07 04:33:29.949278,566e107f-74ab-4b13-b2de-4f47cc0740a3,16393,28.902588777777783,41.911526375,-0.2347053246666668,0.2534744299999999,0.2534744299999999,0.0,65.14485,57.016911555555545,1158.3867444444445,67.57925677777779,66.82172444444444,33.996185,40.125,148.33333333333334,85.68257065,10.380455777777776,2.0,G01,148.33333333333334,5.27622476,428.5071373
